Epoch,Train Loss,Test Loss
73,0.0036702100325659926,0.002945711463689804
74,0.003453589722285268,0.0031892557220999152
75,0.003604615890515684,0.003985768454731442
76,0.0033488622235165813,0.004236290795961395
77,0.0037085537155458737,0.004182920817402192
78,0.0033153214026242495,0.004296583408722654
79,0.003992971490626618,0.0035396721214056015
80,0.0033201471146717034,0.00452462263929192
81,0.003238674246319333,0.002926849009236321
82,0.004096303661985291,0.0037619550712406635
83,0.003454107012781236,0.0039969583682250235
84,0.0037977443070750746,0.004059325554408133
85,0.0036842051431757667,0.00350381049211137
86,0.0036910446360707283,0.0033830231695901603
87,0.0036242153550798107,0.003244074055692181
88,0.003256095777526182,0.003663333089207299
89,0.0036465429130673284,0.0030634772789198904
90,0.0028296521582672277,0.003473430417943746
91,0.0026492110544310537,0.004055674385745079
92,0.003392861289824596,0.0031582050025463103
93,0.0033061118240042004,0.0027590808225795628
94,0.0028755178811202234,0.0033463535946793854
95,0.0035596053368585592,0.0040348283655475825
96,0.0033149832447248876,0.002554635066189803
97,0.0031643980192573016,0.0036432362132472916
98,0.003248501376651417,0.002843736403156072
99,0.003022858600716217,0.0026478251616936176
100,0.003194986654137719,0.003639279608614743
101,0.0030928099324721526,0.003776831034338102
102,0.0029472764818218805,0.0029062742134556173
103,0.0031893224331108316,0.003252834206796251
104,0.003145751752496018,0.002810714382212609
105,0.003142534848894545,0.0022204670996870844
106,0.002922373884988917,0.0037474420591024683
107,0.003075098546845365,0.0027803228644188494
108,0.0028323335089657643,0.0031635344697861
109,0.0025867588159044163,0.003498765517724678
110,0.002576299529656831,0.0030226587026845665
111,0.002714351792346244,0.002222509079729207
112,0.0025868528834307345,0.0025426861218875276
113,0.002938470889032834,0.002898573677521199
114,0.0026777857496261093,0.0025496498099528255
115,0.002820498414605982,0.0029142696352209897
116,0.002800152093464098,0.002585544137400575
117,0.0026456330571386776,0.002410580075229518
118,0.002383877814281732,0.002440031975856982
119,0.002511730075269243,0.003591591672739014
120,0.0026148471555088536,0.0026734919112641363
121,0.0027464675032375855,0.0026728789322078227
122,0.0026062444499614884,0.002450608223443851
123,0.002487348692523221,0.002562508312985301
124,0.002475141029670771,0.002401175576960668
125,0.0023097325988524296,0.0031844682147493587
126,0.002122173650127094,0.0024523062427761035
127,0.0021126103149411283,0.0034104969003237785
128,0.0027396836124707834,0.0026068242150358856
129,0.002721809986307901,0.0021325666893972084
130,0.0020319720645340443,0.0026115712797036396
131,0.002303366626265569,0.002025482017779723
132,0.002227330022941391,0.0018740553496172652
133,0.0023850159289441624,0.0031329161196481437
134,0.0035304200433005214,0.003296518189017661
135,0.0038753829864879787,0.002733221073867753
136,0.0031312204743498715,0.0025800985051319
137,0.002893734312916206,0.0028832469950430097
138,0.002282337440469823,0.0031176212418358774
139,0.0026134306365639855,0.002534563484368846
140,0.0024212040875296473,0.0030077829607762395
141,0.002834112858952228,0.0024677577312104404
142,0.0023847298846595873,0.002773095804150216
143,0.00262359567716623,0.0023162498051533475
144,0.002667443218080611,0.002070406501297839
145,0.00247880280258576,0.0029400840256130325
146,0.0025311591729158694,0.0026453705126186834
147,0.002241222066528527,0.0022465395159088075
148,0.001960097364213128,0.002654057877953164
149,0.0022679332464191496,0.0026628840598277746
150,0.002319073568934859,0.0024890879009035415
151,0.0022012463216354154,0.002037124507478438
152,0.0022652078275884487,0.002846504340413958
153,0.0022873306351958505,0.0026529099966865035
154,0.0023861850229076158,0.0027754350448958576
155,0.0024156697386465333,0.0022342612355714664
156,0.0021069493752478036,0.0029811070882715283
157,0.002296934592916425,0.0025801503157708793
158,0.0024404233140018533,0.0022721812361851334
159,0.0020239031696060706,0.0018972378587932327
160,0.0023827007330433168,0.0023049581912346186
161,0.0026337961958310865,0.002404567087069154
162,0.002430684059479479,0.0018793582945363595
163,0.002161712305801842,0.002576060619321652
164,0.0023015733656347177,0.002162487790337764
165,0.0020775126028900683,0.002159885241417214
166,0.002175061373529419,0.002195650554494932
167,0.002090044577124576,0.0023590952827362345
168,0.001965408496582344,0.0021033173718024043
169,0.0018989244837045542,0.002146894278121181
170,0.0022159103655366827,0.0023677997960476205
171,0.0021059548465527152,0.0020177409751340747
172,0.002037256016885325,0.0021183110075071454
173,0.001861356930823018,0.0021493019434274175
174,0.0019756985484953907,0.0018590199906611815
175,0.0018564632628113031,0.0025348505994770678
176,0.00226936906958946,0.001903174321341794
177,0.0020532537334582816,0.0018441425141645595
178,0.001674057277002356,0.0020773166150320323
179,0.001779408205963545,0.0017337429031613282
180,0.001801326507860321,0.001920477332896553
181,0.0018307759181864687,0.0019300917570944875
182,0.0019092571682896528,0.0024763651803368703
183,0.002042224203528426,0.0019189114827895537
184,0.0019168054785626799,0.0024851166672306135
185,0.0022323271535905236,0.00210908139415551
186,0.0020875435547461196,0.002497073431732133
187,0.001715534438686919,0.001994488626951352
188,0.0017130386056694185,0.002107474356307648
189,0.0017539308055193495,0.0023697657801676542
190,0.0020562731162684384,0.0022329199535306545
191,0.0015773151683526397,0.002509210506104864
192,0.002067712319115082,0.0021983503480441867
193,0.002055956934720783,0.0020312198670580984
194,0.0020410057652536463,0.0020779255355591886
195,0.0020645498574348325,0.0023354335105977954
196,0.0017168097488061225,0.0024080772040179
197,0.0021538057086310522,0.0020580314798280598
198,0.001792524630495868,0.0018133899255190044
199,0.0018093897674974623,0.0018722275359323247
200,0.0018218338856536705,0.002010466079809703
201,0.0016624940257377418,0.0017921489357831887
202,0.0017981405608687487,0.0018179852020693942
203,0.0017691420665468579,0.0018509236891986803
204,0.0018270462928971244,0.001767346845008433
205,0.001946173999971568,0.001774079419556074
206,0.0018267115810886025,0.0022760403910069725
207,0.0017502171414612272,0.0022958408779231833
208,0.0016783337973026652,0.0019307834561914205
209,0.001473870240862213,0.001759298302931711
210,0.0018918881566713612,0.001519086185726337
211,0.0017776649032908854,0.0022079970920458438
212,0.0016483306856155079,0.0016413170844316483
213,0.0019272372809286088,0.0018633767671417446
214,0.0016603065759211906,0.002411522826878354
215,0.0016850410606435863,0.002004547581600491
216,0.0017402181155206163,0.0020679831359302625
217,0.0017390900234281385,0.0019496265260386281
218,0.0017344622776085921,0.0018429893912980332
219,0.0016772799673332374,0.0016146697336807847
220,0.0018223912141412117,0.001575891545508057
221,0.0018261604255728296,0.001874238741584122
222,0.0017629468633982715,0.0014329142810311168
223,0.0017513784701280865,0.0015190427904599347
224,0.0016648639506518337,0.0020578259718604386
225,0.0015707653878114613,0.002082035495550372
226,0.0018187830859984634,0.0019236376479966565
227,0.0016694595263797348,0.0012760592042468488
228,0.001741933935791475,0.0016688869276549668
229,0.0016564039382254863,0.0015175310050835832
230,0.0015928383425304318,0.0019575334794353695
231,0.0014325547361572794,0.0016677345818607136
232,0.001525315089581408,0.0020552584319375455
233,0.0015206916974975838,0.0018948462471598758
234,0.0015510350724256014,0.0016161260107764974
235,0.0017599852837551133,0.0020555428811348973
236,0.0015915123601759767,0.002228488147375174
237,0.0016962657564209174,0.0018463136453647166
238,0.0016091902527200469,0.001910803365171887
239,0.0018522405229366812,0.001644938500248827
240,0.0016463522363248896,0.0019407582090934738
241,0.0014989174570951421,0.0014635696497862227
242,0.0017384955125774053,0.0017571653472259641
243,0.0014279472396977373,0.0019539413187885657
244,0.0017341985618814005,0.0019183358876034618
245,0.0017391747624368676,0.0016871116240508854
246,0.001491327375919416,0.002011970174498856
247,0.0015636398333669403,0.0017223055474460125
248,0.0014602563716865824,0.0014640916677308268
249,0.001424947710139519,0.0016761243430664762
250,0.0014902254753012083,0.0017600465769646689
251,0.0015350277446826005,0.001985181073541753
252,0.0014167212628585807,0.0019070370530243964
253,0.0015185172639992405,0.001495220375363715
254,0.0014229135669696824,0.0015709730214439332
255,0.001855994674369251,0.0019469346589175984
256,0.0015017562328790456,0.002417349745519459
257,0.001809358631331726,0.002354039627243765
258,0.0017344087236008403,0.0019829409749945624
259,0.0017990861236023069,0.0015020338498288766
260,0.0015084394337648874,0.001688536477740854
261,0.0013723525034176913,0.0016855384485097602
262,0.0016440370655815921,0.0021836968371644616
263,0.001526481637206339,0.0015525423412327654
264,0.0014125328324537851,0.001797988468024414
265,0.0012475426828733377,0.0018237562559079378
266,0.0015367276974464373,0.0016202986764255912
267,0.0015032819493957874,0.0015859217892284505
268,0.0014697551940394155,0.001638363368692808
269,0.0015472036680814383,0.002369679309776984
270,0.0013732375908579867,0.00159245191316586
271,0.0015032407378785754,0.002267073269467801
272,0.0016045024139033158,0.0014827429928118362
273,0.0014599724662869033,0.0014216888812370598
274,0.0013142313839773,0.0014902686132700182
275,0.0013085168212162868,0.0015999745490262284
276,0.0013112084815767987,0.0013869098052964545
277,0.0013648270396515727,0.0018189333044574597
278,0.0013642012500756624,0.0015927287255180999
279,0.0012847204673916922,0.0015582711843308062
280,0.0012842794723406244,0.0014404847112018614
281,0.0012574710787502828,0.001540896572987549
282,0.0013041004875943192,0.001455809896287974
283,0.0011985434090493689,0.0014581963478121907
284,0.0014482477632493285,0.0015746918419608847
285,0.001335140147001751,0.001798848384351004
286,0.0012937482605269968,0.00216513033665251
287,0.001324430941229181,0.00135182561352849
288,0.0012343374329571754,0.0016545876074815168
289,0.001402079663930019,0.001384176456485875
290,0.0012110854712141267,0.0015165514283580705
291,0.0014298087986328212,0.0012845170334912837
292,0.001195952252847916,0.0014320798407425172
293,0.001403609109190056,0.001560795157274697
294,0.0014641907646210264,0.002225624574930407
295,0.001570339671778098,0.0019540203211363405
296,0.0015743008091595907,0.002099779632408172
297,0.001248681951329996,0.0017023604508722202
298,0.0013663087704147891,0.0016919020912609995
299,0.0017770689303426355,0.0017312079289695248
